ui_file	line	function	page	visible_label	section	control_type	db_key_or_helper	values_min_max_step	apply_helper	registry_key	status	reason
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalFonts.lua	714	ApplyNameShorteningChange	opt_fonts	Truncation style	Name Shortening	segment		"VT(""LEFT"", ""Keep end (last letters)"", ""RIGHT"", ""Keep start (first letters)"")"		fontScope.shared.shortenNameClipSide|fontScope.target.shortenNameClipSide|fontScope.targettarget.shortenNameClipSide|fontScope.focustarget.shortenNameClipSide|fontScope.focus.shortenNameClipSide|fontScope.pet.shortenNameClipSide|fontScope.boss.shortenNameClipSide	registered	Matched scoped unit/shared name truncation style setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalFonts.lua	722	ApplyNameShorteningChange	opt_fonts	Max name length	Name Shortening	slider		min=4;max=30;step=1		fontScope.shared.shortenNameMaxChars|fontScope.target.shortenNameMaxChars|fontScope.targettarget.shortenNameMaxChars|fontScope.focustarget.shortenNameMaxChars|fontScope.focus.shortenNameMaxChars|fontScope.pet.shortenNameMaxChars|fontScope.boss.shortenNameMaxChars	registered	Matched scoped unit/shared max name length setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalFonts.lua	730	ApplyNameShorteningChange	opt_fonts	No Ellipsis (truncate without ..)	Name Shortening	toggle			Refresh	fontScope.shared.shortenNameNoEllipsis|fontScope.target.shortenNameNoEllipsis|fontScope.targettarget.shortenNameNoEllipsis|fontScope.focustarget.shortenNameNoEllipsis|fontScope.focus.shortenNameNoEllipsis|fontScope.pet.shortenNameNoEllipsis|fontScope.boss.shortenNameNoEllipsis	registered	Matched scoped unit/shared no-ellipsis setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	119	BuildMisc	opt_misc	Menu language	Language	dropdown	menuLocale	function(		general.menuLocale	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	147	RebuildLocalePages	opt_misc	Enable Windows-style edge snap for this menu	Menu behavior	toggle	slashMenuSnapEnabled			general.slashMenuSnapEnabled	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	153	RebuildLocalePages	opt_misc	Hide Advanced menu section	Menu behavior	toggle	hideAdvancedMenu		Refresh	general.hideAdvancedMenu	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	162	RebuildLocalePages	opt_misc	Reduce menu motion	Menu behavior	toggle	reduceMotion			general.reduceMotion	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	169	RebuildLocalePages	opt_misc	Show welcome message	Startup	toggle	showWelcomeMessage			general.showWelcomeMessage	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	175	RebuildLocalePages	opt_misc	Enable version check (peer-to-peer)	Startup	toggle	versionCheckEnabled			general.versionCheckEnabled	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	187	RebuildLocalePages	opt_misc	Tooltip source	Unitframe tooltips	dropdown		"VT(""GAME"", ""GameTooltip (addon-compatible)"", ""MSUF"", ""MSUF custom panel"")"		general.unitTooltipProvider	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	192	RebuildLocalePages	opt_misc	Tooltip anchor	Unitframe tooltips	dropdown		"VT(""EXTERNAL"", ""Addon / Blizzard controlled"", ""FIXED"", ""MSUF fixed position"", ""CURSOR"", ""MSUF cursor"")"		general.unitTooltipAnchor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	199	RebuildLocalePages	opt_misc	Show unitframe tooltips	Unitframe tooltips	dropdown		TOOLTIP_MODES		general.unitTooltipMode	registered	Matched tooltip behavior dropdown to registered setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	208	RebuildLocalePages	opt_misc	Modifier key	Unitframe tooltips	dropdown		TOOLTIP_MODIFIERS	Refresh	general.unitTooltipModifier	registered	Matched tooltip modifier dropdown to registered setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	223	RefreshTooltipControls	opt_misc	Disable Blizzard unitframes	Blizzard Frames	toggle	disableBlizzardUnitFrames			general.disableBlizzardUnitFrames	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	230	RefreshTooltipControls	opt_misc	Fully Hide Blizzard PlayerFrame - resource bar compatibility	Blizzard Frames	toggle	hardKillBlizzardPlayerFrame			general.hardKillBlizzardPlayerFrame	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	237	RefreshTooltipControls	opt_misc	Show MSUF minimap icon	Blizzard Frames	toggle	showMinimapIcon			general.showMinimapIcon	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalMisc.lua	250	RefreshTooltipControls	opt_misc	Play sound on Target/Target Lost	Blizzard Frames	toggle	playTargetSelectLostSounds			general.playTargetSelectLostSounds	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Group.lua	515	RunCopy		<dynamic:cat.label>	RunCopy	toggle				set_menu_selector_state|copy_group	registered	Matched runtime group copy category checkbox to Assistant staging plus category-scoped copy action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	62	BuildAuraGroupSection	gf_auras	enabled	BuildAuraGroupSection	toggle					unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	65	BuildAuraGroupSection	gf_auras	Anchor	BuildAuraGroupSection	dropdown		AURA_POSITION_ANCHORS			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	66	BuildAuraGroupSection	gf_auras	Growth	BuildAuraGroupSection	dropdown		AURA_GROWTH_VALUES			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	67	BuildAuraGroupSection	gf_auras	Offset X	BuildAuraGroupSection	slider		min=-160;max=160;step=1			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	68	BuildAuraGroupSection	gf_auras	Offset Y	BuildAuraGroupSection	slider		min=-160;max=160;step=1			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	78	BuildAuraGroupSection	gf_auras	max	BuildAuraGroupSection	slider		min=0;max=def.maxMax;step=1			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	79	BuildAuraGroupSection	gf_auras	Icon size	BuildAuraGroupSection	slider		min=8;max=64;step=1			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	80	BuildAuraGroupSection	gf_auras	Per row	BuildAuraGroupSection	slider		min=1;max=20;step=1			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	81	BuildAuraGroupSection	gf_auras	Spacing	BuildAuraGroupSection	slider		min=0;max=12;step=1			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupAuras.lua	82	BuildAuraGroupSection	gf_auras	Layer (Z-Order)	BuildAuraGroupSection	slider		min=1;max=15;step=1	Refresh		unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	50	BuildDispelOverlaySection	gf_bars	Dispel Overlay	Dispel Overlay	toggle				gf_party.dispelOverlayEnabled|gf_raid.dispelOverlayEnabled|gf_mythicraid.dispelOverlayEnabled	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	51	BuildDispelOverlaySection	gf_bars	Overlay detects	Dispel Overlay	dropdown		GF_DISPEL_OVERLAY_TRIGGERS	Refresh	gf_party.dispelOverlayTrigger|gf_raid.dispelOverlayTrigger|gf_mythicraid.dispelOverlayTrigger	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	60	BuildDispelOverlaySection	gf_bars	Overlay style	Dispel Overlay	dropdown		DISPEL_OVERLAY_STYLES		gf_party.dispelOverlayStyle|gf_raid.dispelOverlayStyle|gf_mythicraid.dispelOverlayStyle	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	63	BuildDispelOverlaySection	gf_bars	Show on current health only	Dispel Overlay	toggle				gf_party.dispelOverlayOnHealth|gf_raid.dispelOverlayOnHealth|gf_mythicraid.dispelOverlayOnHealth	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	65	BuildDispelOverlaySection	gf_bars	Overlay opacity	Dispel Overlay	slider		min=0.05;max=1;step=0.05	Refresh	gf_party.dispelOverlayAlpha|gf_raid.dispelOverlayAlpha|gf_mythicraid.dispelOverlayAlpha	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	96	BuildDeadBgSection	gf_bars	Dead Background	Dead / Offline Background	toggle				gf_party.deadBgEnabled|gf_raid.deadBgEnabled|gf_mythicraid.deadBgEnabled	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	98	BuildDeadBgSection	gf_bars	Background color	Dead / Offline Background	color		rgb 0..1	QueueGF	gf_party.deadBgColor|gf_raid.deadBgColor|gf_mythicraid.deadBgColor	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	110	BuildDeadBgSection	gf_bars	Background opacity	Dead / Offline Background	slider		min=0.05;max=1;step=0.05		gf_party.deadBgA|gf_raid.deadBgA|gf_mythicraid.deadBgA	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	116	BuildDeadBgSection	gf_bars	Also tint offline members	Dead / Offline Background	toggle			Refresh	gf_party.deadBgOffline|gf_raid.deadBgOffline|gf_mythicraid.deadBgOffline	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	151	BuildGFBars	gf_bars	Bar Color Mode	Health Colors  (Global)	dropdown		GF_BAR_MODES	QueueGF|Refresh	gf_party.gfBarMode|gf_raid.gfBarMode|gf_mythicraid.gfBarMode	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	161	BuildGFBars	gf_bars	Health bar	Health Colors  (Global)	color		rgb 0..1		gf_party.healthBarColor|gf_raid.healthBarColor|gf_mythicraid.healthBarColor	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	230	RefreshHealthColorState	gf_bars	Foreground Texture	Bars  (Custom)	dropdown		SIMPLE_TEXTURES		gf_party.barTexture|gf_raid.barTexture|gf_mythicraid.barTexture	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	231	RefreshHealthColorState	gf_bars	Background Texture	Bars  (Custom)	dropdown		SIMPLE_TEXTURES		gf_party.barBgTexture|gf_raid.barBgTexture|gf_mythicraid.barBgTexture	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	232	RefreshHealthColorState	gf_bars	Health color mode	Bars  (Custom)	dropdown		HEALTH_MODES		gf_party.healthColorMode|gf_raid.healthColorMode|gf_mythicraid.healthColorMode	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	264	CurrentPowerHeight	gf_bars	Show Power Bar	Power Bar	toggle			Refresh	gf_party.powerBarEnabled|gf_raid.powerBarEnabled|gf_mythicraid.powerBarEnabled	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	275	CurrentPowerHeight	gf_bars	Power height	Power Bar	slider		min=1;max=30;step=1		gf_party.powerHeight|gf_raid.powerHeight|gf_mythicraid.powerHeight	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	282	CurrentPowerHeight	gf_bars	Smooth fill	Power Bar	toggle				gf_party.powerSmoothFill|gf_raid.powerSmoothFill|gf_mythicraid.powerSmoothFill	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	286	CurrentPowerHeight	gf_bars	Tank	Power Bar	toggle				gf_party.powerShowTank|gf_raid.powerShowTank|gf_mythicraid.powerShowTank	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	287	CurrentPowerHeight	gf_bars	Healer	Power Bar	toggle				gf_party.powerShowHealer|gf_raid.powerShowHealer|gf_mythicraid.powerShowHealer	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	288	CurrentPowerHeight	gf_bars	DPS	Power Bar	toggle			Refresh	gf_party.powerShowDamager|gf_raid.powerShowDamager|gf_mythicraid.powerShowDamager	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	556	UpdateTextHeaderBadges	gf_bars	Text area	Text	segment		tabValues		set_menu_selector_state	registered	Matched runtime group text-area tab selector to Assistant menu selector state action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	625	SetPowerTextEnabled	gf_bars	Show Name	Text	toggle				gf_party.showName|gf_raid.showName|gf_mythicraid.showName	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	626	SetPowerTextEnabled	gf_bars	Hide name on dead/offline	Text	toggle				gf_party.hideNameOnDeadOffline|gf_raid.hideNameOnDeadOffline|gf_mythicraid.hideNameOnDeadOffline	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	629	SetPowerTextEnabled	gf_bars	Anchor	Text	dropdown		ANCHORS		gf_party.nameAnchor|gf_raid.nameAnchor|gf_mythicraid.nameAnchor	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	630	SetPowerTextEnabled	gf_bars	X Offset	Text	slider		min=-100;max=100;step=1		gf_party.nameOffsetX|gf_raid.nameOffsetX|gf_mythicraid.nameOffsetX	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	631	SetPowerTextEnabled	gf_bars	Y Offset	Text	slider		min=-100;max=100;step=1		gf_party.nameOffsetY|gf_raid.nameOffsetY|gf_mythicraid.nameOffsetY	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	637	SetPowerTextEnabled	gf_bars	Size	Text	slider		min=6;max=48;step=1		gf_party.nameFontSize|gf_raid.nameFontSize|gf_mythicraid.nameFontSize	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	648	BuildValueTextTab	gf_bars	HIDDEN	Text	toggle				gf_party.showHPText|gf_party.showPowerText|gf_raid.showHPText|gf_raid.showPowerText|gf_mythicraid.showHPText|gf_mythicraid.showPowerText	registered	Matched dynamic HP/power text visibility controls.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	651	BuildValueTextTab	gf_bars	font	Text	toggle				gf_party.showHPText|gf_party.showPowerText|gf_raid.showHPText|gf_raid.showPowerText|gf_mythicraid.showHPText|gf_mythicraid.showPowerText	registered	Matched dynamic HP/power text visibility controls.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	656	SlotControl	gf_bars	visual	Text	dropdown		TEXT_MODES		gf_party.textCenter|gf_party.textLeft|gf_party.textRight|gf_party.powerTextLeft|gf_party.powerTextCenter|gf_party.powerTextRight|gf_raid.textCenter|gf_raid.textLeft|gf_raid.textRight|gf_raid.powerTextLeft|gf_raid.powerTextCenter|gf_raid.powerTextRight	registered	Matched dynamic HP/power text slot-mode controls.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	664	SlotControl	gf_bars	Delimiter	Text	dropdown		DELIMITER_VALUES		gf_party.textDelimiter|gf_party.powerTextDelimiter|gf_raid.textDelimiter|gf_raid.powerTextDelimiter|gf_mythicraid.textDelimiter|gf_mythicraid.powerTextDelimiter	registered	Matched dynamic HP/power text delimiter controls.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	667	SlotControl	gf_bars	Reverse order	Text	toggle				gf_party.hpTextReverse|gf_raid.hpTextReverse|gf_mythicraid.hpTextReverse	registered	Matched HP text reverse-order setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	671	SlotControl	gf_bars	X Offset	Text	slider		min=-100;max=100;step=1		gf_party.hpOffsetX|gf_party.powerOffsetX|gf_raid.hpOffsetX|gf_raid.powerOffsetX|gf_mythicraid.hpOffsetX|gf_mythicraid.powerOffsetX	registered	Matched dynamic HP/power group text X offset controls.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	672	SlotControl	gf_bars	Y Offset	Text	slider		min=-100;max=100;step=1		gf_party.hpOffsetY|gf_party.powerOffsetY|gf_raid.hpOffsetY|gf_raid.powerOffsetY|gf_mythicraid.hpOffsetY|gf_mythicraid.powerOffsetY	registered	Matched dynamic HP/power group text Y offset controls.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	676	SlotControl	gf_bars	Move text as one group	Text	toggle			Refresh	set_menu_selector_state	registered	Matched runtime group text move-together editor toggle to Assistant menu selector state action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	685	SlotControl	gf_bars	Slot	Text	segment		SLOT_VALUES	Refresh	set_menu_selector_state	registered	Matched runtime group selected-slot selector to Assistant menu selector state action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	696	SlotAxis	gf_bars	"<dynamic:""Slot "" .. axis>"	Text	slider		min=-100;max=100;step=1		gf_party.hpTextLeftOffsetX|gf_party.hpTextLeftOffsetY|gf_party.hpTextCenterOffsetX|gf_party.hpTextCenterOffsetY|gf_party.hpTextRightOffsetX|gf_party.hpTextRightOffsetY|gf_party.powerTextLeftOffsetX|gf_party.powerTextLeftOffsetY|gf_party.powerTextCenterOffsetX|gf_party.powerTextCenterOffsetY|gf_party.powerTextRightOffsetX|gf_party.powerTextRightOffsetY	registered	Matched dynamic selected-slot offset controls.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	714	SlotAxis	gf_bars	Size	Text	slider		min=6;max=48;step=1		gf_party.hpTextLeftOffsetX|gf_party.hpTextLeftOffsetY|gf_party.hpTextCenterOffsetX|gf_party.hpTextCenterOffsetY|gf_party.hpTextRightOffsetX|gf_party.hpTextRightOffsetY|gf_party.powerTextLeftOffsetX|gf_party.powerTextLeftOffsetY|gf_party.powerTextCenterOffsetX|gf_party.powerTextCenterOffsetY|gf_party.powerTextRightOffsetX|gf_party.powerTextRightOffsetY	registered	Matched dynamic selected-slot offset controls.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	762	SlotAxis	gf_bars	Name layer	Text	slider		min=1;max=15;step=1		gf_party.nameTextLayer|gf_raid.nameTextLayer|gf_mythicraid.nameTextLayer	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	763	SlotAxis	gf_bars	HP layer	Text	slider		min=1;max=15;step=1		gf_party.textLayer|gf_raid.textLayer|gf_mythicraid.textLayer	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	764	SlotAxis	gf_bars	Power layer	Text	slider		min=1;max=15;step=1		gf_party.powerTextLayer|gf_raid.powerTextLayer|gf_mythicraid.powerTextLayer	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	833	HookTextControls	gf_bars	Debuff Stripe	Debuff Stripe	toggle				gf_party.debuffStripeEnabled|gf_raid.debuffStripeEnabled|gf_mythicraid.debuffStripeEnabled	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	834	HookTextControls	gf_bars	Stripe edge	Debuff Stripe	dropdown		DEBUFF_STRIPE_EDGES		gf_party.debuffStripeEdge|gf_raid.debuffStripeEdge|gf_mythicraid.debuffStripeEdge	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	835	HookTextControls	gf_bars	Stripe height	Debuff Stripe	slider		min=1;max=8;step=1		gf_party.debuffStripeHeight|gf_raid.debuffStripeHeight|gf_mythicraid.debuffStripeHeight	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	836	HookTextControls	gf_bars	Stripe opacity	Debuff Stripe	slider		min=0.10;max=1;step=0.05	Refresh	gf_party.debuffStripeAlpha|gf_raid.debuffStripeAlpha|gf_mythicraid.debuffStripeAlpha	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	865	RefreshStripeState	gf_bars	Range Fade	Range Fade	toggle			QueueGF	gf_party.rangeFadeEnabled|gf_raid.rangeFadeEnabled|gf_mythicraid.rangeFadeEnabled	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	885	BindRangeSlider	gf_bars	Affects	Range Fade	segment		{		gf_party.rangeFadeLayerMode|gf_raid.rangeFadeLayerMode|gf_mythicraid.rangeFadeLayerMode	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	894	BindRangeSlider	gf_bars	rangeFadeAlpha	Range Fade	slider		min=0;max=1;step=0.05		gf_party.rangeFadeAlpha|gf_raid.rangeFadeAlpha|gf_mythicraid.rangeFadeAlpha	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupBars.lua	898	BindRangeSlider	gf_bars	offlineAlpha	Range Fade	slider		min=0;max=1;step=0.05	Refresh	gf_party.offlineAlpha|gf_raid.offlineAlpha|gf_mythicraid.offlineAlpha	registered	Matched Group Bars control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	71	IsMouseoverHighlightEnabled	gf_indicators	Group Number	Indicators	toggle				gf_party.showGroupNumber|gf_raid.showGroupNumber|gf_mythicraid.showGroupNumber	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	73	IsMouseoverHighlightEnabled	gf_indicators	Size	Indicators	slider		min=6;max=24;step=1		gf_party.groupNumberSize|gf_raid.groupNumberSize|gf_mythicraid.groupNumberSize	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	74	IsMouseoverHighlightEnabled	gf_indicators	Anchor	Indicators	dropdown		AURA_ANCHORS		gf_party.groupNumberAnchor|gf_raid.groupNumberAnchor|gf_mythicraid.groupNumberAnchor	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	75	IsMouseoverHighlightEnabled	gf_indicators	X Offset	Indicators	slider		min=-100;max=100;step=1		gf_party.groupNumberX|gf_raid.groupNumberX|gf_mythicraid.groupNumberX	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	76	IsMouseoverHighlightEnabled	gf_indicators	Y Offset	Indicators	slider		min=-100;max=100;step=1		gf_party.groupNumberY|gf_raid.groupNumberY|gf_mythicraid.groupNumberY	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	84	IsMouseoverHighlightEnabled	gf_indicators	Border Thickness	Indicators	slider		min=1;max=6;step=1	QueueGF	gf_party.hlHoverSize|gf_raid.hlHoverSize|gf_mythicraid.hlHoverSize	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	103	IsMouseoverHighlightEnabled	gf_indicators	Focus Highlight	Indicators	toggle				gf_party.hlFocusEnabled|gf_raid.hlFocusEnabled|gf_mythicraid.hlFocusEnabled	registered	Matched Group Indicators control to scoped group-frame setting.
